Day,Open,High,Low,Close,Adj Close,Volume
42,0.3560270071029663,0.36495500802993774,0.3392859995365143,0.34151801466941833,0.2906721830368042,237070400
43,0.342633992433548,0.3504459857940674,0.33035698533058167,0.3482140004634857,0.29637137055397034,309120000
44,0.3515630066394806,0.3671880066394806,0.3515630066394806,0.358258992433548,0.30492082238197327,311416000
45,0.3392859995365143,0.3482140004634857,0.3348209857940674,0.3392859995365143,0.28877249360084534,263911200
49,0.342633992433548,0.3470979928970337,0.3247770071029663,0.327008992433548,0.27832332253456116,314893600
50,0.32589301466941833,0.3560270071029663,0.32589301466941833,0.3370540142059326,0.2868727743625641,390258400
51,0.3404020071029663,0.34598198533058167,0.3214290142059326,0.3359380066394806,0.285923033952713,431961600
52,0.3325890004634857,0.3370540142059326,0.32589301466941833,0.3359380066394806,0.285923033952713,293865600
55,0.3404020071029663,0.3515630066394806,0.3314729928970337,0.3482140004634857,0.29637137055397034,206438400
56,0.3443079888820648,0.3470979928970337,0.33370500802993774,0.34598198533058167,0.2944716215133667,348516000
57,0.34598198533058167,0.3470979928970337,0.3236609995365143,0.32589301466941833,0.2773735225200653,508233600
58,0.31808000802993774,0.3348209857940674,0.30691999197006226,0.3348209857940674,0.284972220659256,330461600
59,0.327008992433548,0.36495500802993774,0.32589301466941833,0.34375,0.29257190227508545,406201600
62,0.34598198533058167,0.3660709857940674,0.34375,0.3638390004634857,0.309670090675354,324172800
63,0.36997801065444946,0.3939729928970337,0.36941999197006226,0.3839290142059326,0.32676905393600464,731802400
64,0.38058000802993774,0.3861609995365143,0.3705359995365143,0.3794640004634857,0.32296881079673767,419540800
65,0.36941999197006226,0.37723198533058167,0.36495500802993774,0.3716520071029663,0.3163197338581085,204859200
66,0.3683040142059326,0.36941999197006226,0.35714301466941833,0.36160698533058167,0.307770311832428,299135200
69,0.3515630066394806,0.3549109995365143,0.3236609995365143,0.3325890004634857,0.2830725610256195,391020000
70,0.3370540142059326,0.34933000802993774,0.3247770071029663,0.34933000802993774,0.2973211407661438,443329600
71,0.33035698533058167,0.3660709857940674,0.329241007566452,0.36495500802993774,0.31061989068984985,477775200
72,0.37276801466941833,0.3816959857940674,0.3515630066394806,0.3515630066394806,0.2992217242717743,529317600
73,0.3392859995365143,0.3627229928970337,0.3370540142059326,0.3504459857940674,0.29827097058296204,470316000
76,0.3526790142059326,0.3683040142059326,0.3482140004634857,0.3671880066394806,0.3125203847885132,356008800
77,0.36997801065444946,0.373883992433548,0.3515630066394806,0.3515630066394806,0.2992217242717743,499206400
78,0.35323700308799744,0.37276801466941833,0.34598198533058167,0.359375,0.30587059259414673,371375200
79,0.3638390004634857,0.38839301466941833,0.360491007566452,0.3861609995365143,0.32866865396499634,723301600
80,0.3939729928970337,0.420758992433548,0.39285698533058167,0.4107140004634857,0.34956610202789307,944888000
83,0.4130359888076782,0.42410698533058167,0.3773210048675537,0.38892900943756104,0.3310245871543884,734451200
84,0.39178600907325745,0.4116069972515106,0.39107099175453186,0.408392995595932,0.34759077429771423,543821600
85,0.39428600668907166,0.4017859995365143,0.3839290142059326,0.39589300751686096,0.3369517922401428,584662400
86,0.38874998688697815,0.41874998807907104,0.3839290142059326,0.4023210108280182,0.3424229025840759,613065600
87,0.4026789963245392,0.4057140052318573,0.381071001291275,0.39410701394081116,0.3354317843914032,400349600
90,0.39446398615837097,0.4046429991722107,0.3821429908275604,0.38553598523139954,0.32813671231269836,340911200
91,0.381428986787796,0.3821429908275604,0.35946398973464966,0.36142900586128235,0.3076188266277313,368687200
92,0.35285699367523193,0.36160698533058167,0.3348209857940674,0.3482140004634857,0.29637137055397034,685484800
93,0.3678570091724396,0.4017859995365143,0.35714301466941833,0.3726789951324463,0.3171939551830292,446762400
94,0.3714289963245392,0.3757140040397644,0.35535699129104614,0.36767899990081787,0.312938392162323,324889600
97,0.3694640100002289,0.381071001291275,0.35821399092674255,0.36678600311279297,0.3121783435344696,266582400
98,0.3732140064239502,0.4053570032119751,0.3710710108280182,0.39357098937034607,0.3349754810333252,457374400
99,0.4103569984436035,0.4107140004634857,0.3799999952316284,0.38928601145744324,0.33132854104042053,334096000
100,0.3824999928474426,0.4110710024833679,0.3776789903640747,0.4003570079803467,0.3407512307167053,298933600
104,0.39446398615837097,0.4000000059604645,0.3725000023841858,0.38285699486732483,0.32585659623146057,285224800
105,0.3785710036754608,0.3787499964237213,0.3499999940395355,0.36428600549697876,0.31005051732063293,685199200
106,0.3851790130138397,0.4300000071525574,0.3764289915561676,0.4069640040397644,0.34637451171875,1100842400
107,0.45625001192092896,0.4598209857940674,0.42142900824546814,0.45928600430488586,0.39090675115585327,1873670400
108,0.4451789855957031,0.45767900347709656,0.4392859935760498,0.44714298844337463,0.3805716633796692,693403200
111,0.4346430003643036,0.4464290142059326,0.4285709857940674,0.4330359995365143,0.36856481432914734,541525600
112,0.4344640076160431,0.4419640004634857,0.41982099413871765,0.42910701036453247,0.3652208745479584,377137600
113,0.4323210120201111,0.443928986787796,0.42089301347732544,0.4414289891719818,0.37570828199386597,330780800
114,0.44946399331092834,0.4660710096359253,0.4407140016555786,0.4408929944038391,0.3752520680427551,799696800
115,0.44999998807907104,0.4694640040397644,0.4419640004634857,0.4678570032119751,0.3982018232345581,453012000
118,0.4767859876155853,0.48428601026535034,0.4441069960594177,0.45517900586128235,0.3874111771583557,494776800
119,0.45375001430511475,0.4732140004634857,0.44999998807907104,0.4630360007286072,0.3940984308719635,427252000
120,0.4703570008277893,0.4767859876155853,0.46000000834465027,0.474821001291275,0.40412887930870056,368524800
121,0.4637500047683716,0.46875,0.4416069984436035,0.44571399688720703,0.37935540080070496,301543200
122,0.4328570067882538,0.4616070091724396,0.42785701155662537,0.4598209857940674,0.39136213064193726,281052800
125,0.45750001072883606,0.46000000834465027,0.443571001291275,0.44571399688720703,0.37935540080070496,276550400
126,0.45267900824546814,0.45446398854255676,0.42767900228500366,0.4387499988079071,0.3734281063079834,315436800
127,0.431071013212204,0.4383929967880249,0.42267900705337524,0.42821401357650757,0.36446088552474976,324889600
128,0.4323210120201111,0.4375,0.4098210036754608,0.4107140004634857,0.34956610202789307,288976800
129,0.4108929932117462,0.41946399211883545,0.4064289927482605,0.4080359935760498,0.3472869098186493,203044800
132,0.4087499976158142,0.42285698652267456,0.40625,0.41589298844337463,0.35397425293922424,309220800
133,0.41732099652290344,0.45535698533058167,0.4114289879798889,0.4139289855957031,0.352302610874176,237025600
134,0.41535699367523193,0.4375,0.4080359935760498,0.4303570091724396,0.3662847578525543,322330400
135,0.4326789975166321,0.4344640076160431,0.4151790142059326,0.42053601145744324,0.3579259216785431,332119200
136,0.41714298725128174,0.42214301228523254,0.4128569960594177,0.42017900943756104,0.3576221466064453,159051200
139,0.42196398973464966,0.42696401476860046,0.4116069972515106,0.42071399092674255,0.3580773174762726,460997600
140,0.4285709857940674,0.4308930039405823,0.41785699129104614,0.41964301466941833,0.3571659028530121,412916000
141,0.42410698533058167,0.42410698533058167,0.4082140028476715,0.41482099890708923,0.3530617356300354,281041600
142,0.41589298844337463,0.41607099771499634,0.4039289951324463,0.4142859876155853,0.3526063859462738,271756800
143,0.4142859876155853,0.41589298844337463,0.4017859995365143,0.4064289927482605,0.3459191918373108,158743200
147,0.3985710144042969,0.4017859995365143,0.3716070055961609,0.38339298963546753,0.326312780380249,515989600
148,0.370714008808136,0.370714008808136,0.3446429967880249,0.35321399569511414,0.30062687397003174,777078400
149,0.35357099771499634,0.36142900586128235,0.348035991191864,0.35624998807907104,0.3032108247280121,442892800
150,0.35946398973464966,0.3766070008277893,0.35678601264953613,0.3730359971523285,0.3174976408481598,456075200
153,0.3764289915561676,0.3769640028476715,0.36535701155662537,0.368928998708725,0.31400227546691895,281920800
154,0.3714289963245392,0.3767859935760498,0.36339300870895386,0.3739289939403534,0.31825780868530273,471794400
155,0.3737500011920929,0.3737500011920929,0.36303600668907166,0.3701789975166321,0.3150661289691925,223176800
156,0.3698210120201111,0.38749998807907104,0.36517900228500366,0.38678601384162903,0.3292006850242615,325180800
157,0.38660699129104614,0.38660699129104614,0.3698210120201111,0.3807139992713928,0.3240326941013336,342624800
160,0.3758929967880249,0.3762499988079071,0.35624998807907104,0.35785698890686035,0.30457866191864014,294000000
161,0.35303598642349243,0.3694640100002289,0.35285699367523193,0.36267900466918945,0.30868270993232727,303794400
162,0.3824999928474426,0.38803601264953613,0.35821399092674255,0.36553600430488586,0.3111143708229065,511487200
163,0.35785698890686035,0.36517900228500366,0.35303598642349243,0.35499998927116394,0.3021469712257385,297348800
164,0.35892900824546814,0.3705359995365143,0.3455359935760498,0.36500000953674316,0.31065821647644043,454624800
167,0.36446401476860046,0.3723210096359253,0.35714301466941833,0.36303600668907166,0.3089865744113922,345912000
168,0.3723210096359253,0.3821429908275604,0.35732099413871765,0.36053600907325745,0.3068588972091675,321087200
169,0.35714301466941833,0.39017900824546814,0.35678601264953613,0.38696399331092834,0.32935217022895813,431620000
170,0.38482099771499634,0.4107140004634857,0.3767859935760498,0.4016070067882538,0.34181514382362366,341331200
171,0.4014289975166321,0.4107140004634857,0.38857099413871765,0.39750000834465027,0.3383195102214813,286025600
174,0.4017859995365143,0.4285709857940674,0.4008930027484894,0.42839300632476807,0.36461323499679565,439549600
175,0.41678598523139954,0.42446398735046387,0.4108929932117462,0.42410698533058167,0.3609652519226074,272781600
176,0.42553600668907166,0.4285709857940674,0.4017859995365143,0.41678598523139954,0.35473424196243286,374130400
177,0.4116069972515106,0.42696401476860046,0.4096429944038391,0.42035698890686035,0.3577735424041748,348409600
178,0.42250001430511475,0.44821399450302124,0.4142859876155853,0.4151790142059326,0.35336652398109436,515390400
181,0.42214301228523254,0.4326789975166321,0.4132139980792999,0.42678600549697876,0.36324554681777954,230048000
182,0.41982099413871765,0.4317860007286072,0.41964301466941833,0.42571398615837097,0.3623329997062683,112543200
184,0.42142900824546814,0.42446398735046387,0.4108929932117462,0.41410699486732483,0.3524540960788727,152292000
185,0.4064289927482605,0.4099999964237213,0.38785699009895325,0.39339300990104675,0.3348240256309509,302920800
188,0.39446398615837097,0.4107140004634857,0.38714298605918884,0.4053570032119751,0.3450068235397339,337467200
189,0.4098210036754608,0.4119639992713928,0.3721430003643036,0.3774999976158142,0.3212971091270447,395270400
190,0.3755359947681427,0.4026789963245392,0.375,0.4025000035762787,0.3425751030445099,470506400
191,0.41607099771499634,0.4430359899997711,0.41607099771499634,0.4350000023841858,0.37023645639419556,614801600
192,0.4308930039405823,0.44660699367523193,0.42571398615837097,0.4437499940395355,0.3776837885379791,454742400
195,0.4442859888076782,0.44821399450302124,0.42696401476860046,0.42785701155662537,0.36415690183639526,278667200
196,0.42821401357650757,0.45035699009895325,0.4108929932117462,0.44821399450302124,0.38148313760757446,647830400
197,0.38892900943756104,0.4067859947681427,0.36464300751686096,0.3712500035762787,0.31597766280174255,1137012800
198,0.3791069984436035,0.3824999928474426,0.3526790142059326,0.35642901062965393,0.30336326360702515,861140000
199,0.3517859876155853,0.35821399092674255,0.348035991191864,0.35678601264953613,0.30366718769073486,444584000
202,0.35874998569488525,0.3660709857940674,0.3483929932117462,0.3489289879798889,0.2969798445701599,241360000
203,0.3462499976158142,0.35571399331092834,0.33446401357650757,0.3408930003643036,0.290140300989151,348376000
204,0.3414289951324463,0.3446429967880249,0.32089298963546753,0.32982099056243896,0.2807166278362274,443878400
205,0.33000001311302185,0.3357140123844147,0.3187499940395355,0.33196398615837097,0.28254061937332153,369140800
206,0.3348209857940674,0.34375,0.33035698533058167,0.3385710120201111,0.2881639301776886,334135200
209,0.3414289951324463,0.3457140028476715,0.33053600788116455,0.3380360007286072,0.28770869970321655,243359200
210,0.3441070020198822,0.3467859923839569,0.33053600788116455,0.33553600311279297,0.28558093309402466,235026400
211,0.339464008808136,0.35321399569511414,0.3383930027484894,0.3403570055961609,0.28968414664268494,304136000
212,0.3508929908275604,0.35482099652290344,0.3439289927482605,0.3539290130138397,0.3012354373931885,252089600
213,0.3551790118217468,0.35535699129104614,0.3392859995365143,0.3482140004634857,0.29637137055397034,186054400
216,0.3400000035762787,0.35107100009918213,0.3392859995365143,0.341607004404068,0.2907480299472809,99652000
217,0.3451789915561676,0.3512499928474426,0.3389289975166321,0.34375,0.29257190227508545,168548800
218,0.3439289927482605,0.3517859876155853,0.33107098937034607,0.3375000059604645,0.2872525155544281,276169600
219,0.3385710120201111,0.3419640064239502,0.33428600430488586,0.3401789963245392,0.28953251242637634,200664800
220,0.3400000035762787,0.3449999988079071,0.33196398615837097,0.3396430015563965,0.28907647728919983,186961600
223,0.3410710096359253,0.3451789915561676,0.33500000834465027,0.3408930003643036,0.290140300989151,147996800
224,0.3428570032119751,0.3457140028476715,0.33339300751686096,0.33446401357650757,0.2846684455871582,228950400
225,0.33500000834465027,0.3382140100002289,0.32499998807907104,0.32928600907325745,0.2802613377571106,289279200
226,0.32624998688697815,0.3348209857940674,0.32089298963546753,0.33303600549697876,0.2834530472755432,288092000
227,0.3214290142059326,0.32946398854255676,0.32124999165534973,0.3226790130138397,0.27463799715042114,208426400
230,0.3239290118217468,0.32553601264953613,0.3180359899997711,0.32357099652290344,0.2753971815109253,252302400
231,0.3239290118217468,0.3239290118217468,0.3160710036754608,0.3199999928474426,0.27235791087150574,185701600
232,0.32035699486732483,0.32589301466941833,0.3144640028476715,0.32517901062965393,0.2767658531665802,173975200
233,0.32499998807907104,0.32749998569488525,0.3139289915561676,0.3180359899997711,0.2706862688064575,217078400
234,0.3214290142059326,0.33250001072883606,0.3151789903640747,0.33160701394081116,0.28223684430122375,290332000
237,0.33214300870895386,0.3446429967880249,0.32428601384162903,0.3378570079803467,0.28755632042884827,175644000
238,0.3375000059604645,0.3417859971523285,0.32857099175453186,0.32857099175453186,0.2796526849269867,171735200
239,0.32928600907325745,0.3362500071525574,0.3183929920196533,0.3183929920196533,0.2709900438785553,239971200
240,0.316785991191864,0.32464298605918884,0.3085710108280182,0.3183929920196533,0.2709900438785553,368692800
241,0.3166069984436035,0.33214300870895386,0.3151789903640747,0.33125001192092896,0.2819329500198364,216904800
245,0.33035698533058167,0.3407140076160431,0.32464298605918884,0.32589301466941833,0.2773735225200653,348213600
246,0.32571399211883545,0.3383930027484894,0.32357099652290344,0.33125001192092896,0.2819329500198364,360057600
247,0.32857099175453186,0.3380360007286072,0.3151789903640747,0.3164289891719818,0.269318550825119,282368800
248,0.3125,0.32321399450302124,0.3071430027484894,0.3085710108280182,0.26263052225112915,241830400
251,0.3035709857940674,0.3125,0.30214300751686096,0.3101789951324463,0.2639990448951721,308845600
258,0.2857140004634857,0.3048210144042969,0.2808929979801178,0.30339300632476807,0.2582232654094696,458007200
259,0.30178600549697876,0.3164289891719818,0.2887499928474426,0.29071399569511414,0.24743197858333588,327101600
260,0.29464301466941833,0.3053570091724396,0.2785710096359253,0.30392900109291077,0.2586795389652252,373318400
261,0.29089298844337463,0.30267900228500366,0.2767859995365143,0.2800000011920929,0.23831315338611603,411174400
262,0.26428601145744324,0.2901790142059326,0.26214298605918884,0.2808929979801178,0.23907321691513062,570516800
265,0.287678986787796,0.30071398615837097,0.2848210036754608,0.29374998807907104,0.25001609325408936,294537600
266,0.2882139980792999,0.28964298963546753,0.2741070091724396,0.2775000035762787,0.23618531227111816,374404800
267,0.2823210060596466,0.2837499976158142,0.26660698652267456,0.27053600549697876,0.23025813698768616,493796800
268,0.2723209857940674,0.28125,0.27142900228500366,0.276964008808136,0.23572908341884613,322240800
269,0.2805359959602356,0.2841069996356964,0.274821013212204,0.276964008808136,0.23572908341884613,365108800
272,0.2766070067882538,0.285535991191864,0.27196401357650757,0.2775000035762787,0.23618531227111816,208208000
273,0.2755360007286072,0.2826789915561676,0.26571398973464966,0.26875001192092896,0.22873809933662415,235883200
274,0.26696398854255676,0.2742860019207001,0.26482099294662476,0.26750001311302185,0.22767412662506104,683043200
275,0.2741070091724396,0.2901790142059326,0.26767900586128235,0.2835710048675537,0.24135251343250275,401122400
276,0.2750000059604645,0.2883929908275604,0.26767900586128235,0.2882139980792999,0.24530433118343353,342686400
279,0.2780359983444214,0.29196399450302124,0.2767859995365143,0.2892859876155853,0.24621663987636566,207984000
280,0.2866069972515106,0.2892859876155853,0.279107004404068,0.2857140004634857,0.2431764155626297,174025600
281,0.2874999940395355,0.30089300870895386,0.2848210036754608,0.30035701394081116,0.25563937425613403,307759200
282,0.30214300751686096,0.316785991191864,0.30089300870895386,0.316785991191864,0.26962241530418396,334163200
283,0.3091070055961609,0.32285699248313904,0.3010709881782532,0.32160699367523193,0.27372556924819946,287812000
286,0.3205359876155853,0.32821398973464966,0.3205359876155853,0.32124999165534973,0.2734217047691345,318752000
287,0.32303598523139954,0.32499998807907104,0.3173210024833679,0.32160699367523193,0.27372556924819946,202949600
288,0.32749998569488525,0.32875001430511475,0.30285701155662537,0.30339300632476807,0.2582232654094696,285538400
289,0.3087500035762787,0.32553601264953613,0.3087500035762787,0.3214290142059326,0.2735741138458252,612572800
290,0.32035699486732483,0.32857099175453186,0.3192859888076782,0.32678601145744324,0.27813348174095154,166790400
293,0.32517901062965393,0.3405359983444214,0.32303598523139954,0.3396430015563965,0.28907647728919983,391938400
294,0.3414289951324463,0.3467859923839569,0.3191069960594177,0.3239290118217468,0.2757019102573395,684980800
295,0.32249999046325684,0.3408930003643036,0.3169640004634857,0.3383930027484894,0.28801247477531433,374427200
296,0.32928600907325745,0.34375,0.32428601384162903,0.3426789939403534,0.2916604280471802,254951200
297,0.3367860019207001,0.34375,0.33250001072883606,0.33339300751686096,0.28375688195228577,278964000
300,0.33160701394081116,0.33339300751686096,0.3142859935760498,0.3148210048675537,0.26794999837875366,239181600
301,0.310357004404068,0.3214290142059326,0.30464300513267517,0.3142859935760498,0.26749464869499207,276763200
302,0.3166069984436035,0.32857099175453186,0.3114289939403534,0.3135710060596466,0.2668860852718353,273750400
303,0.3151789903640747,0.33535701036453247,0.3080359995365143,0.33196398615837097,0.28254061937332153,312995200
304,0.33071398735046387,0.3367860019207001,0.32428601384162903,0.33160701394081116,0.28223684430122375,197204000
307,0.33642899990081787,0.34375,0.3323209881782532,0.3405359983444214,0.28983649611473083,235793600
308,0.3385710120201111,0.3503569960594177,0.33089300990104675,0.3494639992713928,0.29743528366088867,316019200
309,0.3474999964237213,0.35946398973464966,0.3451789915561676,0.349821001291275,0.29773908853530884,382989600
310,0.3505359888076782,0.3551790118217468,0.33160701394081116,0.33410701155662537,0.28436458110809326,342143200
311,0.33214300870895386,0.34375,0.33125001192092896,0.33410701155662537,0.28436458110809326,134293600
314,0.33321401476860046,0.3423210084438324,0.32071399688720703,0.3348209857940674,0.284972220659256,201499200
315,0.3407140076160431,0.3462499976158142,0.33410701155662537,0.345892995595932,0.2943957448005676,224672000
316,0.349821001291275,0.35535699129104614,0.3419640064239502,0.350178986787796,0.2980436682701111,221149600
317,0.3473210036754608,0.35535699129104614,0.3433929979801178,0.3473210036754608,0.29561132192611694,213029600
318,0.3441070020198822,0.3444640040397644,0.32857099175453186,0.3387500047683716,0.2883162796497345,230664000
321,0.3392859995365143,0.35803601145744324,0.3385710120201111,0.35714301466941833,0.30397099256515503,332589600
322,0.3539290130138397,0.36071398854255676,0.3482140004634857,0.3487499952316284,0.296827495098114,276584000
323,0.350178986787796,0.35357099771499634,0.3439289927482605,0.3514289855957031,0.29910770058631897,201583200
325,0.35196399688720703,0.35624998807907104,0.3494639992713928,0.35428598523139954,0.3015393316745758,60004000
328,0.35607099533081055,0.38482099771499634,0.35499998927116394,0.3816069960594177,0.324792742729187,460689600
329,0.3785710036754608,0.38428598642349243,0.3660709857940674,0.375,0.3191693425178528,268553600
330,0.3723210096359253,0.3787499964237213,0.36446401476860046,0.36660701036453247,0.31202593445777893,250611200
331,0.3678570091724396,0.3696430027484894,0.36053600907325745,0.36464300751686096,0.31035441160202026,202764800
332,0.36553600430488586,0.38285699486732483,0.36160698533058167,0.3803569972515106,0.3237287998199463,303912000
335,0.3760710060596466,0.3799999952316284,0.3678570091724396,0.3758929967880249,0.3199293613433838,181165600
336,0.3758929967880249,0.4028570055961609,0.3700000047683716,0.4000000059604645,0.340447336435318,380419200
337,0.3992860019207001,0.42910701036453247,0.39589300751686096,0.42428600788116455,0.3611176013946533,568579200
338,0.41928601264953613,0.41964301466941833,0.39535701274871826,0.4067859947681427,0.3462229371070862,338934400
339,0.4010710120201111,0.4055359959602356,0.39285698533058167,0.4025000035762787,0.3425751030445099,203515200
342,0.39803600311279297,0.410535991191864,0.39696401357650757,0.4025000035762787,0.3425751030445099,170010400
343,0.4048210084438324,0.4080359935760498,0.38660699129104614,0.38892900943756104,0.3310245871543884,205475200
344,0.39053601026535034,0.39142900705337524,0.3794640004634857,0.38374999165534973,0.3266166150569916,192460800
345,0.38374999165534973,0.38482099771499634,0.3660709857940674,0.375,0.3191693425178528,197842400
346,0.3701789975166321,0.3719640076160431,0.35874998569488525,0.36410701274871826,0.30989813804626465,189884800
349,0.36428600549697876,0.375,0.36053600907325745,0.3682140111923218,0.3133936822414398,173712000
350,0.3730359971523285,0.3808929920196533,0.36107099056243896,0.3751789927482605,0.31932181119918823,235239200
351,0.3675000071525574,0.38714298605918884,0.36553600430488586,0.38607099652290344,0.32859209179878235,289956800
352,0.3821429908275604,0.38339298963546753,0.3682140111923218,0.3691070079803467,0.3141537606716156,220864000
353,0.3751789927482605,0.38464298844337463,0.3714289963245392,0.375,0.3191693425178528,256334400
356,0.3732140064239502,0.3830359876155853,0.3732140064239502,0.381428986787796,0.32464128732681274,50629600
358,0.3812499940395355,0.3982140123844147,0.3774999976158142,0.38374999165534973,0.3266166150569916,146400800
359,0.38535699248313904,0.3973209857940674,0.38535699248313904,0.39410701394081116,0.3354317843914032,191508800
360,0.39232099056243896,0.4107140004634857,0.39214301109313965,0.4005360007286072,0.34090349078178406,299124000
363,0.401964008808136,0.4046429991722107,0.38982099294662476,0.39107099175453186,0.3328477442264557,137782400
365,0.39375001192092896,0.41607099771499634,0.39214301109313965,0.41607099771499634,0.35412564873695374,529496800
366,0.4107140004634857,0.42410698533058167,0.4066070020198822,0.42107099294662476,0.3583812415599823,612007200
367,0.41678598523139954,0.42767900228500366,0.410535991191864,0.42303600907325745,0.3600536286830902,409976000
370,0.42357099056243896,0.4285709857940674,0.40625,0.4089289903640747,0.3480469882488251,444584000
371,0.40625,0.4116069972515106,0.4010710120201111,0.4037500023841858,0.3436391055583954,450038400
372,0.4071429967880249,0.4094640016555786,0.3799999952316284,0.38660699129104614,0.3290483057498932,327835200
373,0.3789289891719818,0.38321399688720703,0.36160698533058167,0.3791069984436035,0.32266491651535034,452737600
374,0.3819639980792999,0.38999998569488525,0.3678570091724396,0.3758929967880249,0.3199293613433838,348801600
377,0.3751789927482605,0.3821429908275604,0.3732140064239502,0.3776789903640747,0.3214495778083801,415996000
378,0.3807139992713928,0.38857099413871765,0.3787499964237213,0.38749998807907104,0.3298083543777466,290320800
379,0.38232100009918213,0.38232100009918213,0.3660709857940674,0.3710710108280182,0.3158254027366638,566893600
380,0.39214301109313965,0.4060710072517395,0.39053601026535034,0.4014289975166321,0.3416635990142822,660576000
381,0.39285698533058167,0.4035710096359253,0.39214301109313965,0.39589300751686096,0.3369517922401428,338811200
385,0.39767900109291077,0.3994640111923218,0.38964301347732544,0.38964301347732544,0.3316323757171631,327314400
386,0.38928601145744324,0.4114289879798889,0.38553598523139954,0.4110710024833679,0.34987011551856995,443279200
387,0.4091069996356964,0.41982099413871765,0.4089289903640747,0.41446399688720703,0.3527579605579376,344002400
388,0.4087499976158142,0.41821399331092834,0.4046429991722107,0.4151790142059326,0.35336652398109436,185914400
391,0.41785699129104614,0.42053601145744324,0.4057140052318573,0.41553598642349243,0.3536703288555145,186446400
392,0.41464298963546753,0.42035698890686035,0.4080359935760498,0.4119639992713928,0.3506301939487457,240324000
393,0.4119639992713928,0.431071013212204,0.4096429944038391,0.43017899990081787,0.36613333225250244,471576000
394,0.431428998708725,0.4416069984436035,0.4305360019207001,0.4414289891719818,0.37570828199386597,468445600
395,0.4346430003643036,0.44571399688720703,0.4346430003643036,0.4358929991722107,0.37099647521972656,398305600
398,0.4342859983444214,0.45571398735046387,0.4321430027484894,0.45267900824546814,0.3852834701538086,522373600
399,0.44803598523139954,0.4639289975166321,0.44785699248313904,0.45446398854255676,0.38680264353752136,456887200
400,0.45714300870895386,0.4639289975166321,0.4312500059604645,0.4405359923839569,0.3749482333660126,597576000
401,0.4401789903640747,0.45160698890686035,0.4300000071525574,0.4339289963245392,0.3693248927593231,347832800
402,0.4357140064239502,0.4399999976158142,0.41732099652290344,0.42910701036453247,0.3652208745479584,355331200
405,0.4273209869861603,0.4464290142059326,0.42392900586128235,0.44607099890708923,0.37965911626815796,398602400
406,0.4403569996356964,0.44714298844337463,0.4366070032119751,0.4412499964237213,0.3755559027194977,224280000
